Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Profit),,CountNonNull(Orders.Country)
2016,Qtr 4,December,17,4653.9969,"4653.9969,184255.49009999988,188909.48699999988",7
2016,Qtr 4,December,22,228.1434,"228.1434,189424.1268999999,189652.2702999999",8
2016,Qtr 4,December,24,323.52290000000005,"323.52290000000005,190660.5306999999,190984.0535999999",8
2016,Qtr 4,December,25,1393.3961,"1393.3961,190984.0535999999,192377.4496999999",19
2016,Qtr 4,December,29,192.4955,"192.4955,192550.1498999999,192742.6453999999",12
2017,Qtr 1,January,3,704.2800000000001,"704.2800000000001,192569.29389999976,193273.57389999976",3
2017,Qtr 1,January,6,15.5204,"15.5204,193273.57389999976,193289.09429999976",1
2017,Qtr 1,January,7,758.7192,"758.7192,193289.09429999976,194047.81349999976",6
2017,Qtr 1,January,9,-228.7425,"-228.7425,194128.18169999975,193899.43919999976",1
2017,Qtr 1,January,13,206.6524000000001,"206.6524000000001,192797.92319999976,193004.57559999975",4
2017,Qtr 1,January,14,208.80790000000002,"208.80790000000002,193004.57559999975,193213.38349999976",18
2017,Qtr 1,January,15,297.20599999999996,"297.20599999999996,193213.38349999976,193510.58949999977",8
2017,Qtr 1,January,16,2595.2029999999995,"2595.2029999999995,193510.58949999977,196105.79249999978",5
2017,Qtr 1,January,19,55.4043,"55.4043,196105.79249999978,196161.19679999977",9
2017,Qtr 1,January,20,156.03199999999998,"156.03199999999998,196161.19679999977,196317.22879999978",6
2017,Qtr 1,January,21,619.2186999999999,"619.2186999999999,196317.22879999978,196936.44749999978",14
2017,Qtr 1,January,23,60.54999999999999,"60.54999999999999,198397.79859999978,198458.34859999976",7
2017,Qtr 1,January,26,803.9554999999999,"803.9554999999999,198563.41679999977,199367.37229999978",6
2017,Qtr 1,January,27,1.6239000000000061,"1.6239000000000061,199367.37229999978,199368.9961999998",4
2017,Qtr 1,January,28,333.8478,"333.8478,199368.9961999998,199702.84399999978",4
2017,Qtr 1,January,30,308.44409999999993,"308.44409999999993,199789.74709999977,200098.19119999977",16
2017,Qtr 1,January,1,-181.41089999999997,"-181.41089999999997,192957.75209999975,192776.34119999976",10
2017,Qtr 1,January,2,-207.0473,"-207.0473,192776.34119999976,192569.29389999976",8
2017,Qtr 1,January,8,80.3682,"80.3682,194047.81349999976,194128.18169999975",1
2017,Qtr 1,January,12,-1101.516,"-1101.516,193899.43919999976,192797.92319999976",4
2017,Qtr 1,January,22,1461.3511,"1461.3511,196936.44749999978,198397.79859999978",6
2017,Qtr 1,January,24,105.0682,"105.0682,198458.34859999976,198563.41679999977",4
2017,Qtr 1,January,29,86.90310000000001,"86.90310000000001,199702.84399999978,199789.74709999977",10
2017,Qtr 1,February,3,215.56999999999996,"215.56999999999996,200268.86819999997,200484.43819999998",8
2017,Qtr 1,February,4,8.4942,"8.4942,200484.43819999998,200492.93239999996",1
2017,Qtr 1,February,5,74.88199999999992,"74.88199999999992,200492.93239999996,200567.81439999997",4
2017,Qtr 1,February,6,204.31579999999997,"204.31579999999997,200567.81439999997,200772.13019999999",5
2017,Qtr 1,February,9,-411.97260000000006,"-411.97260000000006,200772.13019999999,200360.15759999998",6
2017,Qtr 1,February,10,28.1274,"28.1274,200360.15759999998,200388.28499999997",2
2017,Qtr 1,February,11,130.1018,"130.1018,200388.28499999997,200518.38679999998",5
2017,Qtr 1,February,13,424.33450000000005,"424.33450000000005,200518.38679999998,200942.72129999998",7
2017,Qtr 1,February,16,95.97559999999993,"95.97559999999993,200942.72129999998,201038.69689999998",8
2017,Qtr 1,February,18,62.4082,"62.4082,200655.14909999998,200717.5573",3
2017,Qtr 1,February,19,377.0515,"377.0515,200717.5573,201094.6088",4
2017,Qtr 1,February,20,-107.51210000000002,"-107.51210000000002,201094.6088,200987.0967",11
2017,Qtr 1,February,21,-2.994,"-2.994,200987.0967,200984.1027",1
2017,Qtr 1,February,23,42.37,"42.37,200984.1027,201026.47269999998",3
2017,Qtr 1,February,26,447.35319999999996,"447.35319999999996,201256.4858,201703.839",9
2017,Qtr 1,February,28,8.2242,"8.2242,201703.839,201712.0632",2
2017,Qtr 1,February,2,170.677,"170.677,200098.19119999997,200268.86819999997",9
2017,Qtr 1,February,17,-383.54780000000017,"-383.54780000000017,201038.69689999998,200655.14909999998",13
2017,Qtr 1,February,24,249.3929,"249.3929,201026.47269999998,201275.8656",3
2017,Qtr 1,February,25,-19.379800000000003,"-19.379800000000003,201275.8656,201256.4858",3
2017,Qtr 1,March,3,528.1880999999998,"528.1880999999998,201956.10289999977,202484.29099999976",7
2017,Qtr 1,March,4,-33.9224,"-33.9224,202484.29099999976,202450.36859999975",6
2017,Qtr 1,March,5,480.4513,"480.4513,202450.36859999975,202930.81989999974",9
2017,Qtr 1,March,6,235.12599999999998,"235.12599999999998,202930.81989999974,203165.94589999973",10
2017,Qtr 1,March,7,56.1114,"56.1114,203165.94589999973,203222.05729999972",3
2017,Qtr 1,March,9,139.6285,"139.6285,203465.50529999973,203605.13379999972",3
2017,Qtr 1,March,10,-165.0196,"-165.0196,203605.13379999972,203440.11419999972",9
2017,Qtr 1,March,11,224.69840000000005,"224.69840000000005,203440.11419999972,203664.8125999997",7
2017,Qtr 1,March,13,827.2756,"827.2756,203725.2865999997,204552.5621999997",20
2017,Qtr 1,March,14,4.9616,"4.9616,204552.5621999997,204557.5237999997",1
2017,Qtr 1,March,16,182.30249999999995,"182.30249999999995,204557.5237999997,204739.8262999997",13
2017,Qtr 1,March,18,-250.11809999999997,"-250.11809999999997,204869.5536999997,204619.4355999997",10
2017,Qtr 1,March,19,130.40929999999994,"130.40929999999994,204619.4355999997,204749.8448999997",11
2017,Qtr 1,March,20,253.0645,"253.0645,204749.8448999997,205002.9093999997",6
2017,Qtr 1,March,21,912.2596,"912.2596,205002.9093999997,205915.1689999997",12
2017,Qtr 1,March,23,6818.6276,"6818.6276,205915.1689999997,212733.7965999997",8
2017,Qtr 1,March,26,426.5697,"426.5697,213804.58159999968,214231.15129999968",11
2017,Qtr 1,March,27,128.52319999999983,"128.52319999999983,214231.15129999968,214359.67449999967",14
2017,Qtr 1,March,28,58.86419999999996,"58.86419999999996,214359.67449999967,214418.53869999968",8
2017,Qtr 1,March,30,222.03619999999998,"222.03619999999998,214439.70269999967,214661.73889999968",6
2017,Qtr 1,March,31,1802.2158,"1802.2158,214661.73889999968,216463.95469999968",13
2017,Qtr 1,March,2,244.03969999999998,"244.03969999999998,201712.06319999977,201956.10289999977",11
2017,Qtr 1,March,8,243.448,"243.448,203222.05729999972,203465.50529999973",4
2017,Qtr 1,March,12,60.47399999999999,"60.47399999999999,203664.8125999997,203725.2865999997",3
2017,Qtr 1,March,17,129.7274,"129.7274,204739.8262999997,204869.5536999997",13
2017,Qtr 1,March,24,340.27239999999995,"340.27239999999995,212733.7965999997,213074.0689999997",7
2017,Qtr 1,March,25,730.5125999999999,"730.5125999999999,213074.0689999997,213804.58159999968",12
2017,Qtr 1,March,29,21.164,"21.164,214418.53869999968,214439.70269999967",1
2017,Qtr 2,April,3,9.8466,"9.8466,217222.7937,217232.6403",2
2017,Qtr 2,April,4,110.17770000000002,"110.17770000000002,217232.6403,217342.818",6
2017,Qtr 2,April,6,44.0304,"44.0304,217342.818,217386.8484",2
2017,Qtr 2,April,7,-341.1727000000001,"-341.1727000000001,217386.8484,217045.6757",7
2017,Qtr 2,April,9,411.28210000000007,"411.28210000000007,219322.494,219733.77610000002",12
2017,Qtr 2,April,10,171.7842,"171.7842,219733.77610000002,219905.5603",10
2017,Qtr 2,April,11,18.416999999999998,"18.416999999999998,219905.5603,219923.9773",7
2017,Qtr 2,April,13,268.2204,"268.2204,219955.3243,220223.5447",4
2017,Qtr 2,April,14,33.600499999999975,"33.600499999999975,220223.5447,220257.1452",8
2017,Qtr 2,April,15,109.8951,"109.8951,220257.1452,220367.0403",6
2017,Qtr 2,April,16,-45.439,"-45.439,220367.0403,220321.60129999998",10
2017,Qtr 2,April,20,22.754299999999915,"22.754299999999915,216918.10629999998,216940.86059999999",13
2017,Qtr 2,April,21,27.604099999999995,"27.604099999999995,216940.86059999999,216968.46469999998",8
2017,Qtr 2,April,23,199.31719999999999,"199.31719999999999,217062.43769999998,217261.75489999997",15
2017,Qtr 2,April,26,27.162300000000002,"27.162300000000002,217354.30369999996,217381.46599999996",3
2017,Qtr 2,April,27,60.020599999999995,"60.020599999999995,217381.46599999996,217441.48659999995",6
2017,Qtr 2,April,28,91.36719999999991,"91.36719999999991,217441.48659999995,217532.85379999995",4
2017,Qtr 2,April,30,-68.12500000000003,"-68.12500000000003,217465.36969999995,217397.24469999995",18
2017,Qtr 2,April,1,542.9408000000001,"542.9408000000001,216463.9547,217006.8955",12
2017,Qtr 2,April,2,215.8982,"215.8982,217006.8955,217222.7937",5
2017,Qtr 2,April,8,2276.8183000000004,"2276.8183000000004,217045.6757,219322.494",8
2017,Qtr 2,April,12,31.347,"31.347,219923.9773,219955.3243",2
2017,Qtr 2,April,17,-3403.495,"-3403.495,220321.60129999998,216918.10629999998",13
2017,Qtr 2,April,22,93.973,"93.973,216968.46469999998,217062.43769999998",3
2017,Qtr 2,April,24,-12.036100000000005,"-12.036100000000005,217261.75489999997,217249.71879999997",9
2017,Qtr 2,April,25,104.5849,"104.5849,217249.71879999997,217354.30369999996",8
2017,Qtr 2,April,29,-67.4841,"-67.4841,217532.85379999995,217465.36969999995",2
2017,Qtr 2,May,3,-80.1002000000001,"-80.1002000000001,217053.78129999997,216973.6811",9
2017,Qtr 2,May,4,292.3293,"292.3293,216973.6811,217266.0104",11
2017,Qtr 2,May,5,-122.5625,"-122.5625,217266.0104,217143.4479",6
2017,Qtr 2,May,6,84.1947999999999,"84.1947999999999,217143.4479,217227.6427",13
2017,Qtr 2,May,7,649.4175,"649.4175,217227.6427,217877.0602",6
2017,Qtr 2,May,9,273.9624,"273.9624,218938.42380000002,219212.3862",7
2017,Qtr 2,May,11,-319.42490000000004,"-319.42490000000004,219212.3862,218892.9613",9
2017,Qtr 2,May,13,809.8531999999999,"809.8531999999999,218929.49229999998,219739.3455",9
2017,Qtr 2,May,14,1077.8877999999997,"1077.8877999999997,219739.3455,220817.2333",21
2017,Qtr 2,May,15,73.9747,"73.9747,220817.2333,220891.20799999998",8
2017,Qtr 2,May,16,-55.256,"-55.256,220891.20799999998,220835.952",1
2017,Qtr 2,May,18,407.89360000000005,"407.89360000000005,220835.952,221243.8456",17
2017,Qtr 2,May,19,1171.7753000000002,"1171.7753000000002,221243.8456,222415.6209",20
2017,Qtr 2,May,20,273.2103999999999,"273.2103999999999,222415.6209,222688.83130000002",12
2017,Qtr 2,May,21,78.0183,"78.0183,222688.83130000002,222766.84960000002",2
2017,Qtr 2,May,23,-66.07770000000004,"-66.07770000000004,222759.8801,222693.80240000002",5
2017,Qtr 2,May,26,76.4496,"76.4496,222924.13410000002,223000.58370000002",4
2017,Qtr 2,May,27,384.4578,"384.4578,223000.58370000002,223385.04150000002",11
2017,Qtr 2,May,28,169.1964,"169.1964,223385.04150000002,223554.2379",12
2017,Qtr 2,May,30,75.15969999999997,"75.15969999999997,223664.6678,223739.82749999998",9
2017,Qtr 2,May,1,-453.85779999999994,"-453.85779999999994,217397.24469999998,216943.38689999998",6
2017,Qtr 2,May,2,110.39439999999999,"110.39439999999999,216943.38689999998,217053.78129999997",5
2017,Qtr 2,May,8,1061.3636,"1061.3636,217877.0602,218938.42380000002",5
2017,Qtr 2,May,12,36.531,"36.531,218892.9613,218929.49229999998",13
2017,Qtr 2,May,22,-6.9695,"-6.9695,222766.84960000002,222759.8801",7
2017,Qtr 2,May,25,230.33169999999998,"230.33169999999998,222693.80240000002,222924.13410000002",6
2017,Qtr 2,May,29,110.4299,"110.4299,223554.2379,223664.6678",8
2017,Qtr 2,June,3,384.1454,"384.1454,225073.86009999996,225458.00549999997",17
2017,Qtr 2,June,4,66.7452,"66.7452,225458.00549999997,225524.75069999998",8
2017,Qtr 2,June,5,60.174899999999994,"60.174899999999994,225524.75069999998,225584.9256",2
2017,Qtr 2,June,6,2.178,"2.178,225584.9256,225587.1036",2
2017,Qtr 2,June,9,2.227299999999996,"2.227299999999996,225721.2655,225723.4928",5
2017,Qtr 2,June,10,186.49229999999991,"186.49229999999991,225723.4928,225909.98510000002",13
2017,Qtr 2,June,11,274.9412,"274.9412,225909.98510000002,226184.92630000002",14
2017,Qtr 2,June,13,-95.02220000000001,"-95.02220000000001,226499.84070000003,226404.81850000002",5
2017,Qtr 2,June,15,404.42179999999996,"404.42179999999996,226404.81850000002,226809.24030000003",16
2017,Qtr 2,June,16,521.365,"521.365,226809.24030000003,227330.60530000002",13
2017,Qtr 2,June,18,117.8798999999999,"117.8798999999999,229027.07120000003,229144.95110000003",3
2017,Qtr 2,June,19,-22.034600000000033,"-22.034600000000033,229144.95110000003,229122.91650000002",16
2017,Qtr 2,June,20,263.752,"263.752,229122.91650000002,229386.66850000003",9
2017,Qtr 2,June,21,230.95919999999998,"230.95919999999998,229386.66850000003,229617.62770000004",5
2017,Qtr 2,June,26,705.2894,"705.2894,229897.47040000002,230602.75980000003",16
2017,Qtr 2,June,27,335.5359,"335.5359,230602.75980000003,230938.29570000002",5
2017,Qtr 2,June,30,135.6673,"135.6673,231827.4959,231963.1632",11
2017,Qtr 2,June,1,1295.5061,"1295.5061,223739.82749999996,225035.33359999995",11
2017,Qtr 2,June,2,38.5265,"38.5265,225035.33359999995,225073.86009999996",6
2017,Qtr 2,June,8,134.16189999999997,"134.16189999999997,225587.1036,225721.2655",11
2017,Qtr 2,June,12,314.91439999999994,"314.91439999999994,226184.92630000002,226499.84070000003",11
2017,Qtr 2,June,17,1696.4659,"1696.4659,227330.60530000002,229027.07120000003",9
2017,Qtr 2,June,22,123.27860000000001,"123.27860000000001,229617.62770000004,229740.90630000003",6
2017,Qtr 2,June,24,-28.52340000000003,"-28.52340000000003,229740.90630000003,229712.38290000003",10
2017,Qtr 2,June,25,185.08749999999998,"185.08749999999998,229712.38290000003,229897.47040000002",6
2017,Qtr 2,June,29,889.2001999999999,"889.2001999999999,230938.29570000002,231827.4959",15
2017,Qtr 3,July,3,1488.1451000000002,"1488.1451000000002,232118.44369999997,233606.58879999997",20
2017,Qtr 3,July,5,-337.4099,"-337.4099,233606.58879999997,233269.17889999997",6
2017,Qtr 3,July,6,13.745399999999998,"13.745399999999998,233269.17889999997,233282.92429999998",4
2017,Qtr 3,July,7,37.40289999999989,"37.40289999999989,233282.92429999998,233320.32719999997",9
2017,Qtr 3,July,9,164.11139999999997,"164.11139999999997,234137.46479999996,234301.57619999995",9
2017,Qtr 3,July,10,44.925,"44.925,234301.57619999995,234346.50119999994",3
2017,Qtr 3,July,11,336.1681,"336.1681,234346.50119999994,234682.66929999995",7
2017,Qtr 3,July,13,112.01670000000001,"112.01670000000001,234683.86179999996,234795.87849999996",4
2017,Qtr 3,July,14,-46.04389999999995,"-46.04389999999995,234795.87849999996,234749.83459999997",13
2017,Qtr 3,July,15,285.20519999999993,"285.20519999999993,234749.83459999997,235035.03979999997",10
2017,Qtr 3,July,16,15.037399999999998,"15.037399999999998,235035.03979999997,235050.07719999997",3
2017,Qtr 3,July,18,-425.63980000000004,"-425.63980000000004,235527.39139999996,235101.75159999996",8
2017,Qtr 3,July,20,727.2774,"727.2774,235101.75159999996,235829.02899999995",12
2017,Qtr 3,July,21,144.22859999999994,"144.22859999999994,235829.02899999995,235973.25759999995",23
2017,Qtr 3,July,23,258.41179999999997,"258.41179999999997,235912.15149999995,236170.56329999995",10
2017,Qtr 3,July,26,705.274,"705.274,236970.75249999994,237676.02649999995",2
2017,Qtr 3,July,27,211.5755,"211.5755,237676.02649999995,237887.60199999996",8
2017,Qtr 3,July,28,108.05359999999999,"108.05359999999999,237887.60199999996,237995.65559999997",3
2017,Qtr 3,July,30,87.9368,"87.9368,238363.11619999996,238451.05299999996",4
2017,Qtr 3,July,31,464.7314,"464.7314,238451.05299999996,238915.78439999995",11
2017,Qtr 3,July,1,103.9546,"103.9546,231963.16319999998,232067.11779999998",3
2017,Qtr 3,July,2,51.3259,"51.3259,232067.11779999998,232118.44369999997",2
2017,Qtr 3,July,8,817.1375999999999,"817.1375999999999,233320.32719999997,234137.46479999996",19
2017,Qtr 3,July,12,1.1925,"1.1925,234682.66929999995,234683.86179999996",1
2017,Qtr 3,July,17,477.3142,"477.3142,235050.07719999997,235527.39139999996",9
2017,Qtr 3,July,22,-61.10609999999999,"-61.10609999999999,235973.25759999995,235912.15149999995",2
2017,Qtr 3,July,24,839.986,"839.986,236170.56329999995,237010.54929999996",1
2017,Qtr 3,July,25,-39.79680000000004,"-39.79680000000004,237010.54929999996,236970.75249999994",8
2017,Qtr 3,July,29,367.4606,"367.4606,237995.65559999997,238363.11619999996",12
2017,Qtr 3,August,3,40.300900000000006,"40.300900000000006,238756.37819999966,238796.67909999966",7
2017,Qtr 3,August,4,0.43199999999999994,"0.43199999999999994,238796.67909999966,238797.11109999966",3
2017,Qtr 3,August,5,170.42340000000002,"170.42340000000002,238797.11109999966,238967.53449999966",5
2017,Qtr 3,August,6,419.7762,"419.7762,238967.53449999966,239387.31069999965",7
2017,Qtr 3,August,7,705.8854,"705.8854,239387.31069999965,240093.19609999965",17
2017,Qtr 3,August,10,521.9644,"521.9644,240093.19609999965,240615.16049999965",4
2017,Qtr 3,August,11,235.90439999999998,"235.90439999999998,240615.16049999965,240851.06489999965",6
2017,Qtr 3,August,13,-1071.7151999999999,"-1071.7151999999999,241739.74939999965,240668.03419999965",13
2017,Qtr 3,August,14,12.3879,"12.3879,240668.03419999965,240680.42209999965",3
2017,Qtr 3,August,15,-289.18359999999996,"-289.18359999999996,240680.42209999965,240391.23849999966",3
2017,Qtr 3,August,16,-12.029200000000001,"-12.029200000000001,240391.23849999966,240379.20929999967",2
2017,Qtr 3,August,18,1971.9705999999999,"1971.9705999999999,240985.10779999968,242957.07839999968",17
2017,Qtr 3,August,19,225.0193,"225.0193,242957.07839999968,243182.0976999997",4
2017,Qtr 3,August,20,183.61780000000002,"183.61780000000002,243182.0976999997,243365.7154999997",7
2017,Qtr 3,August,21,2245.6488,"2245.6488,243365.7154999997,245611.3642999997",23
2017,Qtr 3,August,23,358.546,"358.546,245530.1141999997,245888.6601999997",5
2017,Qtr 3,August,26,-14.765,"-14.765,245948.9553999997,245934.19039999967",3
2017,Qtr 3,August,27,1008.8821,"1008.8821,245934.19039999967,246943.07249999966",19
2017,Qtr 3,August,28,345.3009,"345.3009,246943.07249999966,247288.37339999966",8
2017,Qtr 3,August,31,611.2384999999998,"611.2384999999998,247345.50159999967,247956.74009999968",11
2017,Qtr 3,August,1,-159.40619999999998,"-159.40619999999998,238915.78439999965,238756.37819999966",6
2017,Qtr 3,August,12,888.6845,"888.6845,240851.06489999965,241739.74939999965",12
2017,Qtr 3,August,17,605.8985000000001,"605.8985000000001,240379.20929999967,240985.10779999968",17
2017,Qtr 3,August,22,-81.25010000000003,"-81.25010000000003,245611.3642999997,245530.1141999997",2
2017,Qtr 3,August,24,77.406,"77.406,245888.6601999997,245966.06619999968",4
2017,Qtr 3,August,25,-17.110800000000012,"-17.110800000000012,245966.06619999968,245948.9553999997",5
2017,Qtr 3,August,29,57.1282,"57.1282,247288.37339999966,247345.50159999967",5
2017,Qtr 3,September,3,199.48179999999996,"199.48179999999996,250897.48399999994,251096.96579999995",13
2017,Qtr 3,September,4,224.4251000000001,"224.4251000000001,251096.96579999995,251321.39089999994",28
2017,Qtr 3,September,5,-17.194400000000012,"-17.194400000000012,251321.39089999994,251304.19649999993",5
2017,Qtr 3,September,7,1248.2396999999999,"1248.2396999999999,251304.19649999993,252552.43619999994",23
2017,Qtr 3,September,9,-152.87539999999996,"-152.87539999999996,252041.46909999993,251888.59369999994",29
2017,Qtr 3,September,10,-977.3219000000001,"-977.3219000000001,251888.59369999994,250911.27179999993",18
2017,Qtr 3,September,11,1032.8847,"1032.8847,250911.27179999993,251944.15649999992",22
2017,Qtr 3,September,13,2.786,"2.786,252163.54749999993,252166.33349999992",1
2017,Qtr 3,September,14,474.34169999999995,"474.34169999999995,252166.33349999992,252640.6751999999",18
2017,Qtr 3,September,15,1934.9692999999997,"1934.9692999999997,252640.6751999999,254575.6444999999",26
2017,Qtr 3,September,16,-335.66259999999994,"-335.66259999999994,254575.6444999999,254239.9818999999",13
2017,Qtr 3,September,18,501.54209999999983,"501.54209999999983,255009.2535999999,255510.7956999999",20
2017,Qtr 3,September,19,53.98990000000002,"53.98990000000002,255510.7956999999,255564.7855999999",15
2017,Qtr 3,September,20,1571.7964,"1571.7964,255564.7855999999,257136.58199999988",14
2017,Qtr 3,September,21,97.2069,"97.2069,257136.58199999988,257233.78889999987",8
2017,Qtr 3,September,23,115.1856,"115.1856,257088.21099999986,257203.39659999986",20
2017,Qtr 3,September,26,314.9023,"314.9023,258432.85589999988,258747.75819999987",7
2017,Qtr 3,September,28,-46.3779,"-46.3779,258747.75819999987,258701.38029999987",10
2017,Qtr 3,September,30,207.3547,"207.3547,258740.94099999988,258948.29569999987",7
2017,Qtr 3,September,1,340.55860000000007,"340.55860000000007,247956.74009999994,248297.29869999993",7
2017,Qtr 3,September,2,2600.1853000000006,"2600.1853000000006,248297.29869999993,250897.48399999994",36
2017,Qtr 3,September,8,-510.9671000000001,"-510.9671000000001,252552.43619999994,252041.46909999993",14
2017,Qtr 3,September,12,219.391,"219.391,251944.15649999992,252163.54749999993",7
2017,Qtr 3,September,17,769.2717000000001,"769.2717000000001,254239.9818999999,255009.2535999999",17
2017,Qtr 3,September,22,-145.57790000000003,"-145.57790000000003,257233.78889999987,257088.21099999986",22
2017,Qtr 3,September,24,1000.4615,"1000.4615,257203.39659999986,258203.85809999987",25
2017,Qtr 3,September,25,228.99779999999998,"228.99779999999998,258203.85809999987,258432.85589999988",13
2017,Qtr 3,September,29,39.5607,"39.5607,258701.38029999987,258740.94099999988",21
2017,Qtr 4,October,3,943.3932000000001,"943.3932000000001,258865.85199999966,259809.24519999966",9
2017,Qtr 4,October,4,8.5914,"8.5914,259809.24519999966,259817.83659999966",1
2017,Qtr 4,October,5,1475.2477000000003,"1475.2477000000003,259817.83659999966,261293.08429999967",15
2017,Qtr 4,October,6,348.3229999999999,"348.3229999999999,261293.08429999967,261641.40729999967",12
2017,Qtr 4,October,7,218.44049999999987,"218.44049999999987,261641.40729999967,261859.84779999967",11
2017,Qtr 4,October,9,-467.13810000000007,"-467.13810000000007,262007.88129999966,261540.74319999965",11
2017,Qtr 4,October,10,-47.8716,"-47.8716,261540.74319999965,261492.87159999963",1
2017,Qtr 4,October,13,2553.2419,"2553.2419,262019.02329999962,264572.2651999996",15
2017,Qtr 4,October,14,-28.5702,"-28.5702,264572.2651999996,264543.6949999996",5
2017,Qtr 4,October,15,230.13919999999996,"230.13919999999996,264543.6949999996,264773.8341999996",8
2017,Qtr 4,October,16,-1100.3811,"-1100.3811,264773.8341999996,263673.4530999996",6
2017,Qtr 4,October,19,-1430.7903999999999,"-1430.7903999999999,263696.55199999956,262265.76159999956",16
2017,Qtr 4,October,20,135.75589999999994,"135.75589999999994,262265.76159999956,262401.51749999955",15
2017,Qtr 4,October,21,444.7591,"444.7591,262401.51749999955,262846.2765999996",18
2017,Qtr 4,October,23,82.32130000000001,"82.32130000000001,267386.10319999955,267468.42449999956",18
2017,Qtr 4,October,26,107.72749999999999,"107.72749999999999,267392.37399999955,267500.1014999995",10
2017,Qtr 4,October,27,103.8625,"103.8625,267500.1014999995,267603.9639999995",12
2017,Qtr 4,October,28,36.1057,"36.1057,267603.9639999995,267640.0696999995",8
2017,Qtr 4,October,30,518.9912999999999,"518.9912999999999,267662.61049999954,268181.60179999954",23
2017,Qtr 4,October,31,41.9694,"41.9694,268181.60179999954,268223.57119999954",3
2017,Qtr 4,October,1,1013.073,"1013.073,258948.29569999967,259961.36869999967",12
2017,Qtr 4,October,2,-1095.5166999999997,"-1095.5166999999997,259961.36869999967,258865.85199999966",26
2017,Qtr 4,October,8,148.03350000000003,"148.03350000000003,261859.84779999967,262007.88129999966",6
2017,Qtr 4,October,12,526.1517,"526.1517,261492.87159999963,262019.02329999962",18
2017,Qtr 4,October,17,23.0989,"23.0989,263673.4530999996,263696.55199999956",4
2017,Qtr 4,October,22,4539.8266,"4539.8266,262846.2765999996,267386.10319999955",12
2017,Qtr 4,October,24,-76.0505,"-76.0505,267468.42449999956,267392.37399999955",2
2017,Qtr 4,October,29,22.5408,"22.5408,267640.0696999995,267662.61049999954",1
2017,Qtr 4,November,3,675.2008000000001,"675.2008000000001,269511.6217,270186.8225",23
2017,Qtr 4,November,4,-3987.2421999999997,"-3987.2421999999997,270186.8225,266199.58030000003",17
2017,Qtr 4,November,5,525.4201999999999,"525.4201999999999,266199.58030000003,266725.0005",18
2017,Qtr 4,November,6,562.9598,"562.9598,266725.0005,267287.96030000004",27
2017,Qtr 4,November,7,119.64159999999997,"119.64159999999997,267287.96030000004,267407.6019",10
2017,Qtr 4,November,9,1219.0434999999998,"1219.0434999999998,267552.9939,268772.03740000003",12
2017,Qtr 4,November,10,-111.13019999999995,"-111.13019999999995,268772.03740000003,268660.9072",15
2017,Qtr 4,November,11,283.2476,"283.2476,268660.9072,268944.1548",15
2017,Qtr 4,November,13,-398.4248000000001,"-398.4248000000001,268906.3198,268507.895",22
2017,Qtr 4,November,14,31.053599999999996,"31.053599999999996,268507.895,268538.9486",10
2017,Qtr 4,November,15,55.016,"55.016,268538.9486,268593.9646",2
2017,Qtr 4,November,16,539.0092999999998,"539.0092999999998,268593.9646,269132.9739",18
2017,Qtr 4,November,18,253.8080999999999,"253.8080999999999,275028.372,275282.1801",21
2017,Qtr 4,November,19,-1659.0309000000007,"-1659.0309000000007,275282.1801,273623.1492",26
2017,Qtr 4,November,20,555.2368000000001,"555.2368000000001,273623.1492,274178.386",17
2017,Qtr 4,November,21,301.3298,"301.3298,274178.386,274479.7158",15
2017,Qtr 4,November,23,213.4873,"213.4873,274481.9478,274695.4351",17
2017,Qtr 4,November,26,1251.3574,"1251.3574,275572.7931,276824.1505",16
2017,Qtr 4,November,27,643.2520000000002,"643.2520000000002,276824.1505,277467.40249999997",13
2017,Qtr 4,November,28,328.92019999999997,"328.92019999999997,277467.40249999997,277796.32269999996",12
2017,Qtr 4,November,30,49.52119999999963,"49.52119999999963,277864.15369999997,277913.6749",15
2017,Qtr 4,November,1,358.89689999999996,"358.89689999999996,268223.5712,268582.4681",4
2017,Qtr 4,November,2,929.1536000000002,"929.1536000000002,268582.4681,269511.6217",25
2017,Qtr 4,November,8,145.392,"145.392,267407.6019,267552.9939",2
2017,Qtr 4,November,12,-37.83500000000001,"-37.83500000000001,268944.1548,268906.3198",30
2017,Qtr 4,November,17,5895.398099999999,"5895.398099999999,269132.9739,275028.372",16
2017,Qtr 4,November,22,2.232,"2.232,274479.7158,274481.9478",1
2017,Qtr 4,November,24,935.9257999999999,"935.9257999999999,274695.4351,275631.3609",25
2017,Qtr 4,November,25,-58.56779999999981,"-58.56779999999981,275631.3609,275572.7931",13
2017,Qtr 4,November,29,67.831,"67.831,277796.32269999996,277864.15369999997",2
2017,Qtr 4,December,3,280.7407,"280.7407,278625.2258999995,278905.9665999995",20
2017,Qtr 4,December,4,-21.98809999999999,"-21.98809999999999,278905.9665999995,278883.9784999995",18
2017,Qtr 4,December,5,447.6235000000001,"447.6235000000001,278883.9784999995,279331.6019999995",19
2017,Qtr 4,December,6,2.8836,"2.8836,279331.6019999995,279334.4855999995",1
2017,Qtr 4,December,7,-2686.6673,"-2686.6673,279334.4855999995,276647.8182999995",9
